Hour,Super Area,Area Weight,Demand,Centers,Node Weight,Location.x,Location.y,R values
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.691140405,34.28689471,-77.73810471,"0,1,1,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.703889174,34.13085169,-77.90427819,"0,1,0,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.710667103,34.24325074,-78.01337205,"1,1,1,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.692606573,34.15318926,-77.74408922,"0,1,0,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.704571363,34.12271291,-77.91324577,"0,1,0,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.706756921,34.32144393,-77.96871017,"1,1,1,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.703657944,34.32044909,-77.92411869,"1,1,1,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.694694966,34.12186273,-77.77142272,"0,1,0,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.697550487,34.15918823,-77.81615084,"0,1,0,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.709727561,34.10138531,-77.98453053,"0,1,0,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.693601311,34.28379772,-77.77354929,"0,1,1,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.696273769,34.09590151,-77.79198996,"0,1,0,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.699097136,34.08186924,-77.83145891,"0,1,0,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.693780674,34.11423986,-77.75753581,"0,1,0,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.695240478,34.29941348,-77.79949613,"0,1,1,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.707459108,34.17032022,-77.95911572,"1,1,0,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.697071435,34.17790398,-77.81116795,"0,1,0,0,1,1,0,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.787335522,34.63026742,-79.15777458,"1,0,0,0,0,0,1,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.77134976,34.55228813,-78.91525204,"1,0,0,0,0,0,1,1"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.776311259,34.76742307,-79.06008456,"1,0,0,1,0,0,1,1"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.781706768,34.73433527,-79.12136356,"1,0,0,1,0,0,1,1"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.793863448,34.67484426,-79.26375702,"1,0,0,0,0,0,1,0"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.77698219,34.58517091,-79.00188704,"1,0,0,0,0,0,1,1"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.771210089,34.81779688,-79.00972694,"1,0,0,1,0,0,1,1"
9,6,0.720009114,48,"34.5882404,-78.5660852;34.0275398,-78.2020387;34.8840095,-78.0195387;35.3578648,-78.8835548;34.2154913,-77.8824596;34.5170729,-77.8367282;34.6383858,-79.1096901;34.9197548,-78.3842227;",0.734900359,34.8536695,-78.50562019,"1,0,1,1,0,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.695780147,36.29840045,-78.77042067,"0,0,1,0,0,0,0,0,0,1,1,0,0"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.714634735,35.43897342,-78.46703688,"0,0,0,1,0,1,1,0,0,0,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.715249517,35.58587253,-78.56425373,"0,0,0,0,0,1,1,0,0,0,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.697015627,35.65196261,-78.30184885,"0,1,0,1,0,1,1,0,0,0,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.670721334,35.80413171,-77.94520419,"0,1,0,1,1,1,1,0,1,0,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.666704877,35.95542862,-77.96639032,"0,1,1,1,1,1,1,1,1,1,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.662623694,35.94232037,-77.88607889,"0,1,0,1,1,1,1,1,1,1,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.665245081,35.97076586,-77.95014024,"0,1,1,1,1,1,1,1,1,1,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.672348408,35.95282301,-78.06465075,"0,1,1,1,1,1,1,0,1,1,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.660837149,35.50196941,-77.62330468,"0,1,0,1,0,1,1,0,1,0,0,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.639714908,35.72227571,-77.36739998,"1,1,0,1,1,0,1,0,1,0,0,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.654538741,35.69795164,-77.61047489,"1,1,0,1,1,0,1,0,1,0,0,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.638644847,35.56202826,-77.27663729,"1,1,0,1,0,0,0,0,1,0,0,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.639703078,35.6054945,-77.31357752,"1,1,0,1,0,0,1,0,1,0,0,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.654184941,35.63891227,-77.57547617,"1,1,0,1,0,0,1,0,1,0,0,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.645136779,35.5350226,-77.37510679,"1,1,0,1,0,0,1,0,1,0,0,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.641638571,35.51449279,-77.30730465,"1,1,0,1,0,0,0,0,1,0,0,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.636706799,35.63810582,-77.27668613,"1,1,0,1,0,0,1,0,1,0,0,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.655055774,35.62889925,-77.58542533,"1,1,0,1,0,0,1,0,1,0,0,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.660479289,35.53585485,-77.63279388,"0,1,0,1,0,1,1,0,1,0,0,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.677239143,36.24704236,-78.3666857,"0,0,1,0,1,0,1,0,0,1,1,0,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.676553647,36.33623038,-78.42752857,"0,0,1,0,0,0,1,0,0,1,1,0,0"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.69591538,35.95220745,-78.48270664,"0,0,1,0,0,1,1,0,0,1,1,0,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.715986375,35.61117064,-78.59259008,"0,0,0,0,0,1,1,0,0,0,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.707753996,35.62468389,-78.46426789,"0,0,1,1,0,1,1,0,0,0,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.694423928,36.03203778,-78.51614458,"0,0,1,0,0,1,1,0,0,1,1,0,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.7030714,35.73611621,-78.45674339,"0,0,1,1,0,1,1,0,0,1,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.7232167,35.69268583,-78.76972513,"0,0,1,0,0,1,0,0,0,0,1,0,0"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.72142387,35.6892362,-78.73675618,"0,0,1,0,0,1,0,0,0,0,1,0,0"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.713883016,35.917994,-78.77827546,"0,0,1,0,0,1,1,0,0,1,1,0,0"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.707847605,35.80424582,-78.58542156,"0,0,1,0,0,1,1,0,0,1,1,0,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.698843906,35.90331053,-78.49897066,"0,0,1,0,0,1,1,0,0,1,1,0,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.715498047,35.77958645,-78.70022928,"0,0,1,0,0,1,1,0,0,1,1,0,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.711694836,35.77006227,-78.62762413,"0,0,1,0,0,1,1,0,0,1,1,0,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.700929594,35.91944706,-78.54778114,"0,0,1,0,0,1,1,0,0,1,1,0,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.692877667,35.96949748,-78.44111923,"0,1,1,0,0,1,1,0,0,1,1,0,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.707774935,35.67351593,-78.49554011,"0,0,1,0,0,1,1,0,0,0,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.707426348,35.98063993,-78.7120944,"0,0,1,0,0,1,1,0,0,1,1,0,0"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.695647925,35.73994102,-78.33289845,"0,1,1,1,0,1,1,0,0,1,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.707590426,35.94462614,-78.68622821,"0,0,1,0,0,1,1,0,0,1,1,0,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.702403055,35.84382041,-78.5188188,"0,0,1,0,0,1,1,0,0,1,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.704418489,35.64088561,-78.41873506,"0,0,1,1,0,1,1,0,0,0,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.710160559,35.74824248,-78.58595858,"0,0,1,0,0,1,1,0,0,1,1,1,1"
9,7,0.700133629,155,"36.0245185,-76.964306;35.8840053,-77.6536125;36.2799451,-78.6114999;35.5013936,-77.6994197;36.328486,-77.5894199;35.4403514,-78.3842227;35.9597948,-77.973865;36.4159635,-77.4242972;35.5589221,-77.4242972;36.3479057,-78.4297187;35.8031909,-78.5660852;35.3565499,-77.973865;35.7212689,-77.9155395;",0.717159724,35.82127214,-78.76045374,"0,0,1,0,0,1,1,0,0,1,1,0,0"
